tconst	averageRating	numVotes
tt2219487	7.2	6
tt2219580	7.9	13
tt2219702	8.2	6
tt22197852	3.9	108
tt2219868	3.0	132
tt22199742	7.2	73
tt2220036	8.0	10
tt2220114	6.9	530
tt2220216	8.5	330
tt22202840	7.2	14
tt22202924	7.7	10
tt2220402	8.0	13
tt2220435	5.5	20
tt2220449	6.3	20
tt2220534	7.4	119
tt2220570	8.6	20
tt2220674	6.5	115
tt22207136	5.9	11
tt22207432	6.0	361
tt2220768	7.5	1193
tt22208066	8.7	10
tt22208482	3.7	8
tt22208812	7.2	19
tt2220977	6.6	22
tt2220997	6.4	26
tt2221013	5.6	21
tt2221033	6.5	20
tt2221108	7.0	18
tt2221298	8.3	14
tt2221410	8.2	5
tt2221498	5.4	29
tt2221615	7.9	27
tt2221640	6.8	273
tt22216846	7.6	113
tt2221714	8.8	7
tt2221777	8.2	74
tt2221822	8.2	5
tt2221892	7.1	9
tt2221950	8.4	7
tt2222013	7.9	18
tt2222077	8.6	10
tt2222152	7.8	6335
tt2222233	5.5	242
tt2222398	7.9	22
tt2222469	9.5	42
tt2222562	7.1	72
tt2222606	7.2	62
tt2222654	7.0	53
tt2222702	6.6	56
tt2222754	7.2	43
tt2222797	7.7	129
tt2222856	7.5	426
tt2223016	7.0	18
tt2223096	7.6	8
tt2223141	6.4	12
tt2223218	9.3	7
tt2223257	7.3	20
tt2223358	9.0	5
tt2223401	7.9	594
tt2223427	8.4	185
tt2223477	5.8	9
tt22235494	8.0	20
tt22236102	8.8	20
tt22236320	8.2	18
tt2223666	7.6	91
tt2223809	6.7	26
tt2223855	8.0	6
tt2223901	7.0	57
tt2223949	7.8	44
tt2223965	8.3	46
tt2223985	7.8	44
tt2224026	6.5	109814
tt2224073	4.9	359
tt2224119	6.2	788
tt2224167	7.0	2671
tt2224204	8.6	15
tt2224260	8.2	13
tt2224304	6.3	11
tt2224316	6.0	11
tt2224328	5.7	11
tt2224346	6.0	12
tt2224358	5.8	12
tt22243714	7.9	504
tt2224383	3.6	547
tt2224414	10.0	7
tt2224449	8.8	14
tt2224487	6.5	13
tt22245246	6.0	6
tt22245606	8.4	6
tt2224573	7.4	26
tt22246112	7.4	8
tt22246328	6.3	35
tt2224659	7.4	185
tt2224695	8.3	12
tt22247314	5.4	19
tt22247660	7.9	10
tt22247900	8.4	9
tt22248234	7.5	1146
tt22248538	7.0	31
tt22248710	7.2	10
tt2224956	3.6	10
tt2224989	7.2	6
tt2225038	7.0	11
tt2225133	8.4	60
tt2225300	6.7	21
tt2225437	7.5	201
tt2225533	8.4	1307
tt2225630	8.5	14
tt2225718	6.5	19
tt2225780	5.7	897
tt22258084	7.1	312
tt22258122	9.1	38
tt22258166	6.3	11
tt2225836	6.6	28
tt2225854	6.3	19
tt2225894	6.8	12
tt22259180	9.1	31
tt2225938	7.1	13
tt22259744	7.6	56
tt22260180	7.8	10
tt22260690	8.3	7
tt2226098	7.6	15
tt22261292	9.0	7
tt22261538	8.9	58
tt22261762	7.6	34
tt2226196	6.6	12
tt22262258	8.1	25
tt22262600	6.5	795
tt2226283	5.7	2731
tt2226309	4.4	412
tt22263398	7.8	3948
tt22263540	5.5	112
tt22263934	7.6	76
tt2226405	8.3	22
tt22264252	6.6	202
tt2226439	9.1	15
tt2226457	8.1	39
tt22264910	6.4	7
tt2226507	2.4	42
tt2226532	7.4	18
tt2226599	6.0	23
tt2226626	5.0	6
tt22266604	4.4	10
tt22267336	7.9	27
tt2226754	8.4	27
tt22267982	7.4	56
tt2226838	8.5	8
tt2226964	7.9	2933
tt2227031	8.0	11
tt2227149	6.9	12
tt2227338	10.0	22
tt2227420	6.4	19
tt2227589	6.4	5
tt2227758	6.2	10
tt2227881	8.0	7
tt2227913	6.4	17
tt2228149	6.6	11
tt2228289	7.0	44
tt2228351	8.1	9
tt2228553	1.0	36
tt2228743	8.0	32
tt22289568	5.5	18
tt2229019	7.3	6
tt2229051	7.7	469
tt2229088	6.3	20
tt2229109	4.8	419
tt2229158	8.4	21
tt2229173	8.8	43
tt2229202	6.3	9
tt2229240	7.4	10
tt2229291	5.7	39
tt2229344	7.0	19
tt2229389	7.0	55
tt2229441	5.8	26
tt2229468	6.3	18
tt2229511	5.9	9497
tt2229576	7.3	17
tt22296100	10.0	7
tt2229631	6.6	37
tt2229698	5.5	11
tt22297476	6.1	107
tt22297732	6.7	167
tt2229821	5.7	17
tt2229842	7.2	13796
tt22298956	8.4	11
tt22299230	6.6	46
tt22299312	7.4	208
tt22299540	6.6	7
tt22300464	6.2	33
tt2230115	8.0	45
tt22301878	7.8	5
tt2230228	7.2	11
tt22302674	8.3	12
tt22302736	8.4	10
tt2230281	4.9	34
tt2230350	2.6	5
tt22304172	8.6	36
tt2230513	8.1	301
tt2230543	9.4	77
tt22306136	9.2	16
tt2230627	8.8	6
tt22306744	7.3	10
tt22306938	4.6	67
tt22307204	5.9	361
tt22307422	7.3	1137
tt2230761	6.0	122
tt2230840	6.1	13
tt22308928	7.2	772
tt22309174	5.6	897
tt2230956	5.4	303
tt22309692	5.7	9
tt2231004	8.4	6
tt22310222	7.6	353
tt22310464	8.6	8
tt2231083	7.9	13
tt2231105	6.4	12
tt22311204	6.6	142
tt22311484	7.0	12
tt22311624	6.5	6
tt2231186	8.6	17
tt2231209	8.8	16
tt2231226	7.8	5
tt2231242	7.6	5
tt2231272	7.8	5
tt22313416	8.2	202
tt2231395	9.3	6
tt2231457	6.0	424
tt2231495	5.2	222
tt2231547	5.8	16
tt2231603	3.8	31
tt2231641	8.6	10
tt2231669	6.0	27
tt2231703	7.2	5
tt2231814	8.9	46
tt2231868	3.7	137
tt2231908	6.6	38
tt2232001	6.7	10
tt2232064	6.5	8
tt2232306	5.8	21
tt22323436	8.0	16
tt22323638	8.9	11
tt2232428	7.5	438
tt2232492	6.8	19
tt2232526	8.4	16
tt22325698	7.5	3525
tt22325794	9.2	73
tt2232590	7.2	6
tt22325982	7.7	260
tt22326258	4.6	208
tt2232683	8.3	6
tt2232781	8.2	17
tt2232875	4.3	20
tt2232919	7.8	153
tt2232977	6.8	27
tt2233020	8.3	64
tt2233056	7.3	12
tt2233084	8.4	3919
tt2233127	7.5	73
tt2233159	7.6	21
tt2233202	7.6	12
tt22332222	8.7	38
tt2233242	8.4	61
tt22332698	8.3	107
tt2233364	3.2	10
tt22334016	8.3	100
tt2233430	7.2	5
tt2233462	6.7	16
tt22335260	8.8	6
tt22335678	4.4	54
tt22335816	7.3	14
tt22336276	5.8	5
tt22336378	6.4	138
tt22336552	7.2	354
tt2233720	5.1	79
tt22338642	7.0	322
tt2233925	7.4	470
tt2233961	7.3	82
tt2233988	8.1	14
tt2234024	5.1	53
tt2234060	5.1	21
tt2234100	6.5	21
tt2234175	5.8	13
tt22342156	5.0	6
tt2234256	6.7	8
tt2234299	4.8	302
tt2234353	7.7	11
tt2234424	7.0	16
tt2234460	7.3	24
tt2234503	7.3	31
tt2234530	4.9	155
tt2234544	6.3	22
tt2234578	7.3	12
tt2234701	7.7	1558
tt2234810	7.5	319
tt2234916	8.1	27
tt2235002	6.4	40
tt2235068	5.2	7
tt2235131	6.3	9
tt2235197	8.2	7
tt2235248	6.4	92
tt2235306	5.9	8
tt22353280	5.7	16
tt22353480	8.1	88
tt22353836	7.5	1099
tt2235439	6.4	24
tt2235505	6.6	445
tt2235557	5.9	12
tt2235586	3.1	13
tt22356366	7.4	13
tt2235695	6.0	45640
tt2235759	8.2	52441
tt2235797	8.7	53
tt2235858	4.8	2435
tt2235962	7.7	8
tt2235990	5.6	12
tt2236018	5.4	6
tt2236112	6.9	28
tt2236214	7.6	16
tt2236394	6.0	5
tt2236479	8.5	15
tt2236544	7.8	7
tt2236642	2.2	184
tt2236692	8.2	124
tt2236830	8.9	423
tt2237008	4.9	211
tt2237093	7.6	35
tt2237190	7.5	288
tt2237269	7.2	18
tt22373216	6.7	62
tt2237381	7.7	21
tt2237437	10.0	37
tt22374938	8.9	19
tt2237515	8.2	34
tt22376496	9.4	19
tt2237922	7.1	2306
tt2238003	5.7	24
tt2238086	7.8	23
tt2238244	6.7	55
tt2238414	6.3	7
tt2238566	6.0	7
tt2238749	4.6	83
tt2238788	6.7	57
tt2238819	3.5	10
tt2238879	6.3	55
tt2238937	7.9	22
tt2238976	7.8	17
tt22390314	6.5	6
tt2239100	6.5	2728
tt2239239	5.8	13
tt22392650	6.9	7
tt22392814	6.3	243
tt22393386	5.9	12
tt22394004	6.0	5
tt2239424	8.3	9
tt22394468	7.8	24
tt22394752	5.7	162
tt2239557	8.0	8
tt2239644	8.2	1125
tt2239704	5.6	7
tt2239751	8.0	19
tt22397838	7.7	300
tt22398138	6.0	7
tt22398330	6.8	7
tt22398382	7.9	8
tt22398434	7.0	27
tt2239866	5.1	307
tt2239890	5.9	16
tt2239940	6.3	51
tt2240002	8.7	37
tt2240030	7.3	50
tt2240092	8.4	12
tt2240296	7.3	787
tt2240322	7.9	17
tt2240355	8.8	5
tt2240424	7.2	158
tt22405316	7.5	6
tt22406128	8.5	13
tt2240650	6.4	5
tt2240714	6.1	13
tt22407476	3.7	7
tt22408190	2.4	5
tt22408742	7.5	7
tt22408826	7.6	321
tt22409186	7.2	13
tt22409424	7.6	512
tt22409446	7.3	105
tt22409818	4.4	52
tt2241002	9.8	23
tt2241031	5.6	12
tt22410622	7.1	597
tt22411024	7.6	11
tt2241116	5.9	1381
tt2241161	5.2	77
tt2241207	6.8	138
tt2241299	8.0	7
tt2241351	6.5	103732
tt2241387	8.7	29
tt2241440	8.2	149
tt2241477	7.1	40
tt2241550	6.8	71
tt2241637	6.1	9
tt22416886	4.9	23
tt2241741	3.1	154
tt2241838	7.8	88
tt2241914	8.0	467
tt2241946	6.8	19
tt2241976	6.3	10
tt2242021	6.8	56
tt2242083	7.2	41
tt2242176	4.8	1937
tt2242398	5.9	8
tt2242575	8.2	6
tt2242607	7.0	175
tt2242679	7.2	8
tt2242733	8.8	9
tt2242801	8.5	16
tt2242855	4.4	15
tt2242987	8.9	11
tt2243055	7.1	20
tt2243101	5.9	17
tt2243141	4.4	8
tt2243190	6.7	9
tt2243225	8.5	21
tt2243265	6.9	58
tt2243336	6.2	32
tt2243390	5.1	17
tt2243428	8.2	53
tt2243483	6.9	26
tt2243544	7.3	28
tt2243604	8.0	71
tt22436160	6.9	11
tt2243622	6.7	11
tt22436654	7.8	6
tt22436930	8.6	18
tt22437092	4.7	247
tt22437148	8.0	6
tt22437270	6.1	16
tt2243746	6.6	9
tt2243788	6.4	29
tt2243855	8.4	6
tt2243919	9.3	20
tt22439584	9.8	5
tt2243998	6.6	100
tt2244035	7.1	24
tt2244071	7.0	8
tt22440970	5.2	53
tt2244115	5.5	6
tt22441508	6.7	20
tt22441924	7.2	34
tt22442208	8.2	16
tt2244242	5.6	13
tt22442636	7.0	6
tt22442696	8.0	5
tt22442768	7.9	7
tt22443282	7.8	276
tt22443508	6.0	6
tt22444080	8.3	14
tt2244427	6.7	9
tt22444738	7.8	12
tt22445018	6.9	71
tt22445124	8.2	11
tt2244563	8.1	12
tt22445922	6.5	57
tt22446338	6.8	5
tt2244680	8.3	10
tt2244696	8.2	23
tt2244723	7.4	8
tt2244757	7.1	37
tt22447904	8.3	7
tt22448372	7.5	29
tt2244862	8.8	13
tt2244885	7.0	7
tt22449326	6.2	6
tt22449688	8.4	5
tt2245009	6.6	6
tt2245061	2.5	19
tt22451398	7.8	5
tt2245199	6.5	10
tt2245277	5.2	391
tt2245317	7.1	930
tt2245365	6.3	14
tt22454662	7.8	6
tt2245571	8.2	9
tt22456520	7.3	11
tt2245677	8.4	1081
tt22457028	5.1	123
tt2245729	8.3	10
tt22457458	5.0	24
tt22457636	6.0	6
tt2245769	3.9	16
tt2245778	6.5	21
tt22457908	7.0	111
tt22458068	6.9	11
tt2245831	7.4	6
tt22458454	8.5	18
tt22458630	9.7	6
tt22458766	8.3	23
tt2245884	6.4	662
tt2245909	5.8	31
tt2245924	6.7	76
tt22459520	6.0	9
tt2245978	4.6	6
tt2246021	8.2	6
tt22460756	7.0	10
tt22461344	8.9	12
tt2246240	5.9	153
tt2246277	8.4	64
tt2246309	8.8	20
tt2246332	7.0	17
tt22463432	6.6	8
tt22463892	8.2	7
tt22464226	8.6	5
tt22464392	9.6	8
tt22464666	8.9	41
tt22464732	4.5	58
tt22464838	7.8	126
tt22464968	7.0	119
tt2246509	8.2	9
tt22465330	7.8	84
tt2246563	8.6	20
tt22465864	7.5	12
tt22466148	7.6	766
tt22466494	7.0	16
tt2246676	8.7	64
tt2246696	7.2	7
tt2246736	7.9	18
tt2246759	7.5	7
tt2246779	8.2	7297
tt22467984	7.1	9
tt22468074	7.2	6
tt2246813	7.8	28
tt22468406	7.9	12
tt22468524	7.6	183
tt22468854	6.9	18
tt2246901	7.2	51
tt22469372	7.7	24
tt2246951	4.6	10
tt2246979	6.9	13
tt22470234	8.1	20
tt2247063	6.2	13
tt2247101	3.9	593
tt22471254	7.8	77
tt2247144	8.0	10
tt22472014	8.5	15
tt2247342	4.8	16
tt22474252	7.0	671
tt22474616	9.0	24
tt2247505	7.0	9
tt22475392	7.2	394
tt22475544	8.2	19
tt2247587	7.2	80
tt2247633	7.0	13
tt22476640	8.3	25
tt22476784	8.0	7
tt22476828	7.4	8
tt22477038	9.2	25
tt22477250	7.6	11
tt22477890	9.6	33
tt22478276	8.6	15
tt22478346	7.5	38
tt2247844	6.5	110
tt22478708	6.3	7
tt22478830	8.0	7
tt2247902	6.8	73
tt22479390	8.7	15
tt22479654	8.1	13
tt22479992	6.4	5
tt22480192	6.2	8
tt22480352	5.2	6
tt22480788	7.1	24
tt22481904	5.2	473
tt22482694	8.4	7
tt2248283	6.1	47
tt2248338	7.3	29
tt2248464	6.7	24
tt22485786	5.3	60
tt22486302	7.1	8
tt22486450	7.2	23
tt22486546	7.3	148
tt22486684	7.4	234
tt22487074	6.7	6
tt2248739	6.7	2722
tt2248764	7.0	12
tt2248801	5.2	14
tt22488138	7.8	551
tt2248845	5.4	7
tt22488652	7.8	156
tt2248891	5.9	35
tt22489060	6.7	132
tt22489264	7.6	16
tt22489432	6.1	23
tt22489564	7.4	2211
tt22489804	8.0	7
tt22489940	7.3	6
tt2249007	8.3	92191
tt2249045	6.4	9
tt22490626	8.6	21
tt22490888	7.4	12
tt2249115	6.0	16
tt22491478	8.5	6
tt2249207	5.7	262
tt22492630	4.7	25
tt22493382	8.3	8
tt2249372	6.1	198
tt2249420	8.0	286
tt22494546	5.6	138
tt22495072	5.6	426
tt2249542	6.9	2332
tt22495726	8.2	6
tt2249580	8.2	26
tt2249586	8.4	31
tt22496186	8.2	10
tt2249648	8.8	12
tt22496716	8.2	29
tt2249694	8.1	29
tt2249702	6.2	57
tt2249738	7.3	18
tt2249786	6.4	204
tt22498214	7.8	9
tt22498264	6.9	1565
tt22498608	6.5	15
tt2249886	8.3	7
tt22498944	7.0	125
tt22499184	5.9	9
tt22499448	7.2	54
tt22499476	7.9	28
tt2249952	5.5	9
tt22499880	10.0	16
tt22500220	5.5	1133
tt22500470	7.0	11
tt2250082	7.9	16
tt22501450	4.8	1966
tt2250191	7.8	110
tt2250218	7.0	8
tt22502330	9.2	5
tt2250285	6.9	21
tt22503144	2.7	4775
tt22503632	5.8	14
tt22504142	10.0	6
tt22504516	6.6	6
tt2250480	7.2	14
tt22505016	5.8	12
tt22505258	8.5	18
tt2250564	6.4	1017
tt22505922	7.4	178
tt2250610	8.0	34
tt22506360	7.6	74
tt2250661	7.9	147
tt22506970	6.3	215
tt22507140	7.0	117
tt22507314	6.7	23
tt22507774	7.8	19
tt22508032	8.0	14
tt22508326	5.8	21
tt2250860	7.5	48
tt2250993	7.5	1220
tt2251020	6.8	18
tt2251046	8.0	6
tt2251106	6.0	90
tt2251219	6.4	12
tt2251259	6.7	9
tt2251306	4.3	127
tt2251361	5.8	45
tt2251433	6.0	18
tt2251485	7.0	32
tt2251523	8.6	9
tt2251744	4.9	58
tt2251828	6.3	1180
tt2252024	8.8	6
tt2252200	8.4	28
tt22522314	8.7	63
tt22522800	8.0	151
tt22523120	8.3	14
tt22523300	6.6	415
tt22523600	6.9	9
tt22524026	5.1	8
tt2252480	6.3	41
tt22525032	7.7	1113
tt2252520	6.8	30
tt22525742	6.4	140
tt22526248	8.8	12
tt2252661	7.7	13
tt2252720	7.6	30
tt2252752	7.1	93
tt22528124	8.4	9
tt22528538	8.2	18
tt22528986	6.8	55
tt22529234	6.0	6
tt22529306	7.5	6
tt2252938	7.3	4667
tt22529546	7.0	122
tt2252968	8.3	381
tt22529838	6.0	5
tt22530116	6.5	12
tt22530230	8.5	36
tt22530386	8.8	11
tt2253092	7.5	7
tt22531848	8.2	10310
tt2253355	10.0	23
tt22534726	7.8	94
tt22534972	8.1	13
tt2253547	6.3	6
tt2253610	8.0	12016
tt2253707	7.8	34
tt2253788	7.0	27
tt2253919	7.6	8
tt2253971	4.2	17
tt2254021	6.4	12
tt2254068	5.7	32
tt2254101	8.0	63
tt2254136	7.6	30
tt22541482	7.4	10
tt22541828	7.0	374
tt22541906	6.4	7
tt2254223	7.7	15
tt22542526	8.0	879
tt22542706	6.2	16
tt2254302	7.5	27
tt22543458	6.7	977
tt22543854	6.3	16
tt2254485	8.7	18
tt2254508	7.1	9
tt2254620	7.3	31
tt2254722	8.4	2357
tt2254791	8.8	6
tt2254996	8.8	13
tt2255057	8.0	6
tt2255087	7.6	83
tt2255188	8.0	61
tt2255248	6.4	12
tt2255386	6.9	15
tt2255443	7.1	920
tt2255519	8.1	307
tt2255615	6.8	10
tt2255730	6.3	12
tt2255797	8.6	14
tt22558658	6.4	6
tt2255915	6.5	75
tt2255976	2.9	125
tt2256050	8.3	59
tt2256127	8.0	1595
tt2256198	7.7	56
tt2256342	5.0	16
tt2256377	9.4	7
tt2256429	8.5	516
tt2256480	8.1	37
tt2256515	6.8	180
tt2256578	6.7	17
tt2256613	2.6	68
tt2256645	6.3	16
tt2256677	6.0	1468
tt2256739	9.0	117
tt22567850	8.9	8
tt2256833	7.4	167
tt2256874	7.1	17
tt2256961	6.9	22
tt2257030	7.9	14
tt2257134	6.8	10
tt2257230	6.5	82
tt2257329	8.4	1244
tt2257481	6.7	14
tt2257545	9.2	25
tt2257678	7.9	131
tt2257736	6.9	24
tt2257812	6.9	87
tt2257905	7.9	23
tt2257941	7.9	23
tt2258142	8.1	16
tt2258239	6.0	1250
tt2258297	9.8	9
tt2258347	6.2	32
tt2258399	1.4	148
tt2258488	6.5	27
tt2258521	6.8	10
tt2258591	3.8	315
tt2258659	7.2	9
tt2258731	8.5	74
tt2258824	7.8	14
tt2258901	7.9	95
tt2258996	9.9	10
tt2259057	6.4	41
tt2259095	8.2	8
tt2259110	8.0	10
tt2259123	7.8	15
tt2259143	7.6	12
tt2259161	7.9	9
tt2259187	7.7	475
tt2259219	7.7	16
tt2259278	5.8	16
tt2259340	8.0	19
tt2259396	6.6	10
tt2259470	6.4	138
tt2259546	8.5	33
tt2259651	6.4	64
tt2259737	7.4	1437
tt2259892	5.8	14
tt2259990	8.1	10
tt2260059	9.4	19
tt2260094	7.9	91
tt2260132	7.3	68
tt2260213	7.7	56
tt2260371	8.0	298
tt2260511	8.2	138
tt2260617	4.8	15
tt2260639	7.9	19
tt2260740	7.1	48
tt2260935	6.8	9
tt2261103	5.8	146
tt2261183	7.2	23
tt2261217	6.5	13
tt2261271	7.4	11
tt2261311	7.0	135
tt2261331	6.4	40442
tt2261372	6.6	10
tt2261434	6.3	2574
tt2261496	8.1	19
tt2261572	6.0	321
tt2261609	8.3	34
tt2261629	6.5	212
tt2261688	5.8	95
tt2261737	7.2	21
tt2261791	7.0	5
tt2261846	9.0	3172
tt2261883	5.8	14
tt2261915	5.7	13
tt2261976	6.0	135
tt2262017	4.3	255
tt2262076	5.7	9
tt2262101	7.4	42
tt2262157	5.7	215
tt2262183	1.9	1101
tt2262200	5.8	12
tt2262242	8.6	49
tt2262282	6.0	52
tt2262308	6.7	25518
tt2262325	5.0	68
tt2262353	5.4	65
tt2262384	1.0	34
tt2262405	7.2	14
tt2262465	4.5	95
tt2262495	6.6	12
tt2262554	7.5	47
tt2262617	8.6	42
tt2262663	7.8	1328
tt2262759	7.8	15
tt2262795	6.9	78
tt2262907	9.9	111
tt2262974	7.2	13
tt2263192	7.4	45
tt2263301	8.1	28
tt2263460	7.0	9
tt2263570	8.1	822
tt2263624	8.4	504
tt2263650	6.8	10
tt2263672	6.5	17
tt22636970	7.9	11
tt2263720	7.2	852
tt22637856	8.8	5
tt2263843	6.3	14
tt2263880	7.0	8
tt2263916	7.1	29
tt2263938	6.5	25
tt22639652	8.1	9
tt22640060	7.9	16
tt22640336	7.3	550
tt22640474	8.0	370
tt22640744	9.7	10
tt2264082	7.7	408
tt2264106	5.4	7
tt22641732	8.0	111
tt2264206	7.1	40
tt2264233	8.3	141
tt22643088	10.0	5
tt22643230	8.3	8
tt2264390	7.2	202
tt22644374	8.0	192
tt2264581	8.7	12
tt2264651	5.9	14
tt2264711	7.3	129
tt2264761	6.3	11
tt22648276	6.5	51
tt22648994	6.4	28
tt2265074	8.5	6
tt2265135	5.0	8
tt22651760	5.3	37
tt22651870	5.3	33
tt2265215	9.4	5
tt2265271	7.2	43
tt2265335	5.2	19
tt2265398	6.1	60530
tt2265439	4.7	16
tt2265489	4.7	62
tt2265523	8.3	12
tt22655684	8.0	17
tt2265604	8.2	23
tt2265631	9.1	43
tt2265689	7.8	12
tt2265823	7.6	6
tt2265899	5.8	8
tt2265943	8.5	3746
tt2266046	8.0	48
tt2266256	7.9	14
tt2266455	8.4	28
tt2266557	8.1	8
tt2266629	8.5	25
tt2266678	7.2	194
tt2266705	7.4	15
tt2266785	7.0	418
tt2266835	4.1	21
tt22668856	7.7	7
tt2266944	7.5	62
tt22670956	8.4	14
tt2267164	6.9	29
tt2267312	7.1	5875
tt2267432	6.3	7
tt2267526	7.0	9
tt2267577	6.4	9
tt2267634	8.4	8
tt2267684	4.7	8
tt2267810	5.2	19
tt2267944	7.7	14
tt2267967	5.8	5
tt2268019	7.3	821
tt2268110	8.6	2290
tt2268130	7.9	70
tt22682758	7.3	546
tt22682778	8.0	398
tt2268417	8.6	58
tt2268461	4.5	23
tt2268525	4.0	14
tt2268587	3.9	11
tt2268638	8.9	119
tt2268667	6.6	23
tt22687436	8.2	10
tt22687550	8.8	5
tt2268803	8.0	88
tt22688220	9.5	8
tt2268834	4.9	21
tt22688606	7.0	29
tt22689064	8.6	5
tt22689218	6.4	596
tt2268948	6.2	5
tt2268982	9.1	11
tt2269028	6.3	16
tt2269179	6.4	9
tt22692282	7.9	164
tt2269289	7.9	62
tt2269325	8.3	10
tt2269358	7.6	33
tt22693874	3.2	5
tt22694068	6.8	369
tt22694316	5.5	12
tt2269460	7.8	8
tt22694750	7.4	29
tt22694842	7.8	23
tt2269492	8.3	8
tt22695124	7.4	6
tt22695588	7.6	209
tt22696258	9.3	46
tt2269676	5.9	17
tt22697256	8.5	13
tt22698088	6.3	6
tt2269856	9.2	13
tt2269914	9.9	23
tt2270139	7.4	7
tt2270182	5.8	76
tt2270335	7.8	161
tt2270390	7.7	35
tt2270482	6.7	105
tt2270635	7.9	19
tt2270703	8.2	405
tt2270784	8.2	140
tt2270905	6.9	20
tt2270965	7.4	96
tt2271032	8.5	17
tt2271063	6.8	52
tt2271138	8.5	556
tt2271189	4.3	13
tt2271233	3.6	15
tt2271285	4.2	200
tt2271327	5.3	41
tt2271369	3.9	14
tt2271415	6.9	11
tt2271455	8.4	7
tt2271513	6.1	13
tt2271560	9.3	15
tt22715860	10.0	9
tt2271627	9.3	19
tt2271689	8.4	102
tt2271731	8.1	15
tt2271777	5.0	520
tt22719788	5.8	584
tt2272065	7.4	13
tt2272233	7.7	10
tt2272293	7.1	228
tt2272362	5.2	8
tt2272488	8.4	18
tt2272601	7.1	49
tt2272660	7.9	13
tt2272760	8.2	6
tt2272824	7.1	31
tt2272887	7.8	30
tt2272998	6.6	33
tt2273075	1.3	146
tt2273141	9.8	10
tt2273230	8.1	97
tt2273316	6.8	846
tt2273344	8.7	14
tt2273398	7.3	35
tt2273443	6.2	12
tt22734986	5.1	23
tt2273548	8.7	8
tt2273591	7.6	7
tt2273613	3.2	6
tt2273648	3.7	553
tt2273711	7.4	116
tt2273779	8.0	10
tt2273807	7.8	13
tt2273855	7.1	12
tt2273882	8.1	562
tt2273946	8.0	12
tt2273962	7.4	310
tt2273985	5.8	17
tt2274025	6.6	9
tt22740548	6.2	6
tt22740872	6.7	15
tt2274110	6.4	13
tt2274158	5.7	30
tt22741848	9.0	9
tt2274214	4.5	17
tt22742390	6.5	34
tt22742424	7.1	34
tt2274268	6.2	36
tt2274304	7.8	29
tt2274322	8.8	5
tt2274346	5.9	63
tt2274431	2.7	30
tt2274538	5.6	142
tt2274603	8.8	12
tt2274650	8.1	7
tt22746706	3.7	20
tt2274706	7.3	224
tt22747708	5.8	6
tt22748100	6.7	810
tt2274842	5.2	9
tt2274880	8.0	5
tt22749476	9.6	10
tt22749698	9.5	29
tt22750226	7.7	1818
tt22750834	8.1	796
tt22751230	7.3	6078
tt2275177	5.6	11
tt2275217	8.0	8
tt22752280	6.9	189
tt2275275	5.6	22
tt22753154	6.1	26
tt22753412	7.2	6
tt22753786	6.8	19
tt2275422	8.1	12
tt22754644	8.9	60
tt2275499	2.3	944
tt2275533	6.2	120
tt22755602	7.8	20
tt22755684	7.0	48
tt22755742	5.5	7
tt2275594	6.2	6
tt22756178	8.1	17
tt22756328	5.9	7
tt22756408	7.5	487
tt2275669	5.9	132
tt2275722	8.3	12
tt2275763	5.6	134
tt2275809	6.4	9
tt2275849	7.0	8
tt2275883	7.1	19
tt2275920	9.5	42
tt22759504	7.5	120
tt2276000	7.9	256
tt2276032	6.6	11
tt2276061	5.9	15
tt2276088	9.7	41
tt2276117	8.2	20
tt2276142	8.7	7
tt2276210	6.2	40
tt2276275	6.4	165
tt2276457	8.2	276
tt2276493	6.4	14
tt2276521	6.7	52
tt2276563	7.2	9
tt2276598	8.3	135
tt22766902	7.8	5
tt22768254	8.8	8
tt22768442	7.5	6
tt22768818	8.0	26
tt22769500	8.2	58
tt22770030	6.1	23
tt22770370	5.2	19
tt22770720	10.0	7
tt22771372	6.0	817
tt22771514	6.8	36
tt22771736	7.3	9
tt22772172	6.8	54
tt22772434	4.9	9
tt2277284	7.5	52
tt22773468	8.4	297
tt22773606	7.8	8
tt22774370	8.2	12
tt22774684	6.2	119
tt22775252	6.0	5
tt22775646	7.0	7
tt2277652	6.3	12
tt22777336	9.2	19
tt22777658	7.2	6
tt22777878	4.3	59
tt2277834	4.8	1148
tt22778842	7.4	5
tt22778974	8.2	13
tt22779054	7.4	13
tt2277927	6.8	39
tt2277944	7.3	28
tt22779798	7.1	11
tt22780170	8.1	318
tt2278024	8.6	16
tt2278036	8.3	14
tt22780536	6.9	7592
tt22780600	8.3	111
tt2278074	3.7	115
tt22781202	9.5	26
tt22781826	7.0	31
tt2278232	8.6	8
tt22782680	8.2	7
tt2278291	5.2	12
tt2278342	7.7	10
tt2278398	6.7	95
tt2278458	5.6	14
tt2278582	6.6	57
tt2278710	7.0	14
tt2278791	4.8	9
tt2278830	5.0	8
tt2278869	6.2	20
tt22789182	6.9	617
tt2278983	6.2	11
tt2279033	6.5	49
tt2279083	5.7	656
tt2279127	6.2	8
tt2279199	5.5	77
tt2279245	5.6	65
tt2279272	8.0	7
tt2279288	8.1	228
tt2279341	7.6	65
tt2279367	5.5	13
tt22793948	6.6	53
tt2279417	7.3	113
tt22794316	8.2	7
tt22794384	8.0	7
tt22794882	7.7	10
tt2279528	8.2	10
tt2279543	7.3	7
tt2279571	1.5	213
tt22796068	7.7	42
